13946
38	2710	3
38	28	4
10	28	5
26	2710	0
26	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
26	2710	0
26	4838	1
2710	4838	2
38	2710	3
38	4838	4
10	4838	5
53	2710	0
53	51	1
2710	51	2
38	2710	3
38	51	4
2	51	5
79	2710	0
79	159	1
2710	159	2
38	2710	3
38	159	4
10	159	5
79	2710	0
79	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
79	2710	0
79	4839	1
2710	4839	2
38	2710	3
38	4839	4
15	4839	5
37	2710	0
37	66	1
2710	66	2
38	2710	3
38	66	4
10	66	5
79	2710	0
79	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
37	2710	0
37	47	1
2710	47	2
38	2710	3
38	47	4
15	47	5
79	2710	0
79	4840	1
2710	4840	2
38	2710	3
38	4840	4
10	4840	5
79	2710	0
79	299	1
2710	299	2
38	2710	3
38	299	4
10	299	5
79	2710	0
79	4841	1
2710	4841	2
38	2710	3
38	4841	4
2	4841	5
79	2710	0
79	4842	1
2710	4842	2
38	2710	3
38	4842	4
10	4842	5
26	2710	0
26	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
26	2710	0
26	4843	1
2710	4843	2
38	2710	3
38	4843	4
15	4843	5
26	2710	0
26	1198	1
2710	1198	2
38	2710	3
38	1198	4
15	1198	5
26	2710	0
26	83	1
2710	83	2
38	2710	3
38	83	4
15	83	5
79	2710	0
79	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
79	2710	0
79	993	1
2710	993	2
38	2710	3
38	993	4
10	993	5
29	2710	0
29	62	1
2710	62	2
38	2710	3
38	62	4
2	62	5
29	2710	0
29	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
29	2710	0
29	51	1
2710	51	2
38	2710	3
38	51	4
2	51	5
29	2710	0
29	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
29	2710	0
29	1992	1
2710	1992	2
38	2710	3
38	1992	4
15	1992	5
29	2710	0
29	87	1
2710	87	2
38	2710	3
38	87	4
15	87	5
29	2710	0
29	62	1
2710	62	2
20	2710	3
20	62	4
2	62	5
29	2710	0
29	4844	1
2710	4844	2
38	2710	3
38	4844	4
15	4844	5
23	2710	0
23	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
32	2710	0
32	62	1
2710	62	2
38	2710	3
38	62	4
2	62	5
40	2710	0
40	62	1
2710	62	2
38	2710	3
38	62	4
2	62	5
40	2710	0
40	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
43	2710	0
43	427	1
2710	427	2
38	2710	3
38	427	4
15	427	5
75	2710	0
75	839	1
2710	839	2
38	2710	3
38	839	4
10	839	5
43	2710	0
43	87	1
2710	87	2
38	2710	3
38	87	4
15	87	5
75	2710	0
75	83	1
2710	83	2
38	2710	3
38	83	4
15	83	5
75	2710	0
75	4845	1
2710	4845	2
38	2710	3
38	4845	4
15	4845	5
75	2710	0
75	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
75	2710	0
75	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
75	2710	0
75	3969	1
2710	3969	2
38	2710	3
38	3969	4
10	3969	5
75	2710	0
75	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
75	2710	0
75	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
61	2710	0
61	523	1
2710	523	2
38	2710	3
38	523	4
15	523	5
79	2710	0
79	87	1
2710	87	2
38	2710	3
38	87	4
15	87	5
79	2710	0
79	4846	1
2710	4846	2
38	2710	3
38	4846	4
15	4846	5
79	2710	0
79	4847	1
2710	4847	2
38	2710	3
38	4847	4
15	4847	5
79	2710	0
79	4848	1
2710	4848	2
38	2710	3
38	4848	4
15	4848	5
79	2710	0
79	4849	1
2710	4849	2
38	2710	3
38	4849	4
15	4849	5
79	2710	0
79	1543	1
2710	1543	2
38	2710	3
38	1543	4
15	1543	5
134	2710	0
134	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
134	2710	0
134	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
134	2710	0
134	4850	1
2710	4850	2
38	2710	3
38	4850	4
15	4850	5
134	2710	0
134	4851	1
2710	4851	2
38	2710	3
38	4851	4
15	4851	5
32	2710	0
32	203	1
2710	203	2
38	2710	3
38	203	4
2	203	5
134	2710	0
134	4852	1
2710	4852	2
38	2710	3
38	4852	4
15	4852	5
32	2710	0
32	1543	1
2710	1543	2
20	2710	3
20	1543	4
15	1543	5
32	2710	0
32	4853	1
2710	4853	2
38	2710	3
38	4853	4
10	4853	5
32	2710	0
32	4854	1
2710	4854	2
38	2710	3
38	4854	4
10	4854	5
134	2710	0
134	2379	1
2710	2379	2
38	2710	3
38	2379	4
10	2379	5
32	2710	0
32	2201	1
2710	2201	2
20	2710	3
20	2201	4
10	2201	5
46	2710	0
46	81	1
2710	81	2
38	2710	3
38	81	4
10	81	5
46	2710	0
46	605	1
2710	605	2
4	2710	3
4	605	4
15	605	5
32	2710	0
32	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
32	2710	0
32	4855	1
2710	4855	2
38	2710	3
38	4855	4
15	4855	5
32	2710	0
32	52	1
2710	52	2
20	2710	3
20	52	4
10	52	5
32	2710	0
32	3969	1
2710	3969	2
20	2710	3
20	3969	4
10	3969	5
48	2710	0
48	912	1
2710	912	2
38	2710	3
38	912	4
15	912	5
48	2710	0
48	62	1
2710	62	2
38	2710	3
38	62	4
2	62	5
48	2710	0
48	921	1
2710	921	2
38	2710	3
38	921	4
10	921	5
48	2710	0
48	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
48	2710	0
48	912	1
2710	912	2
20	2710	3
20	912	4
15	912	5
71	2710	0
71	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
71	2710	0
71	269	1
2710	269	2
38	2710	3
38	269	4
15	269	5
50	2710	0
50	87	1
2710	87	2
38	2710	3
38	87	4
15	87	5
50	2710	0
50	678	1
2710	678	2
38	2710	3
38	678	4
15	678	5
50	2710	0
50	90	1
2710	90	2
38	2710	3
38	90	4
15	90	5
50	2710	0
50	4856	1
2710	4856	2
38	2710	3
38	4856	4
15	4856	5
50	2710	0
50	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
50	2710	0
50	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
53	2710	0
53	261	1
2710	261	2
38	2710	3
38	261	4
10	261	5
11	2710	0
11	47	1
2710	47	2
38	2710	3
38	47	4
10	47	5
53	2710	0
53	2784	1
2710	2784	2
38	2710	3
38	2784	4
15	2784	5
53	2710	0
53	2275	1
2710	2275	2
38	2710	3
38	2275	4
15	2275	5
53	2710	0
53	261	1
2710	261	2
38	2710	3
38	261	4
10	261	5
11	2710	0
11	265	1
2710	265	2
38	2710	3
38	265	4
10	265	5
53	2710	0
53	62	1
2710	62	2
38	2710	3
38	62	4
15	62	5
53	2710	0
53	4857	1
2710	4857	2
38	2710	3
38	4857	4
15	4857	5
53	2710	0
53	4858	1
2710	4858	2
38	2710	3
38	4858	4
15	4858	5
53	2710	0
53	84	1
2710	84	2
38	2710	3
38	84	4
15	84	5
53	2710	0
53	258	1
2710	258	2
38	2710	3
38	258	4
15	258	5
53	2710	0
53	4859	1
2710	4859	2
38	2710	3
38	4859	4
15	4859	5
53	2710	0
53	4860	1
2710	4860	2
38	2710	3
38	4860	4
15	4860	5
53	2710	0
53	4861	1
2710	4861	2
38	2710	3
38	4861	4
10	4861	5
53	2710	0
53	912	1
2710	912	2
38	2710	3
38	912	4
15	912	5
53	2710	0
53	39	1
2710	39	2
38	2710	3
38	39	4
15	39	5
53	2710	0
53	1477	1
2710	1477	2
38	2710	3
38	1477	4
15	1477	5
75	2710	0
75	4862	1
2710	4862	2
38	2710	3
38	4862	4
15	4862	5
53	2710	0
53	4863	1
2710	4863	2
38	2710	3
38	4863	4
15	4863	5
53	2710	0
53	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
53	2710	0
53	261	1
2710	261	2
20	2710	3
20	261	4
10	261	5
53	2710	0
53	4864	1
2710	4864	2
20	2710	3
20	4864	4
10	4864	5
80	2710	0
80	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
80	2710	0
80	47	1
2710	47	2
38	2710	3
38	47	4
10	47	5
80	2710	0
80	62	1
2710	62	2
38	2710	3
38	62	4
2	62	5
80	2710	0
80	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
26	2710	0
26	258	1
2710	258	2
38	2710	3
38	258	4
15	258	5
16	2710	0
16	51	1
2710	51	2
38	2710	3
38	51	4
10	51	5
16	2710	0
16	1992	1
2710	1992	2
38	2710	3
38	1992	4
15	1992	5
50	2710	0
50	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
50	2710	0
50	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
50	2710	0
50	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
50	2710	0
50	4865	1
2710	4865	2
38	2710	3
38	4865	4
10	4865	5
50	2710	0
50	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
50	2710	0
50	912	1
2710	912	2
38	2710	3
38	912	4
15	912	5
61	2710	0
61	51	1
2710	51	2
38	2710	3
38	51	4
10	51	5
50	2710	0
50	83	1
2710	83	2
38	2710	3
38	83	4
15	83	5
50	2710	0
50	4866	1
2710	4866	2
38	2710	3
38	4866	4
15	4866	5
50	2710	0
50	4867	1
2710	4867	2
38	2710	3
38	4867	4
15	4867	5
61	2710	0
61	57	1
2710	57	2
38	2710	3
38	57	4
10	57	5
50	2710	0
50	62	1
2710	62	2
38	2710	3
38	62	4
15	62	5
50	2710	0
50	83	1
2710	83	2
38	2710	3
38	83	4
15	83	5
50	2710	0
50	66	1
2710	66	2
38	2710	3
38	66	4
10	66	5
29	2710	0
29	1795	1
2710	1795	2
38	2710	3
38	1795	4
15	1795	5
29	2710	0
29	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
61	2710	0
61	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
61	2710	0
61	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
29	2710	0
29	81	1
2710	81	2
38	2710	3
38	81	4
10	81	5
29	2710	0
29	159	1
2710	159	2
38	2710	3
38	159	4
2	159	5
50	2710	0
50	87	1
2710	87	2
38	2710	3
38	87	4
15	87	5
29	2710	0
29	62	1
2710	62	2
38	2710	3
38	62	4
2	62	5
50	2710	0
50	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
50	2710	0
50	361	1
2710	361	2
38	2710	3
38	361	4
10	361	5
61	2710	0
61	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
53	2710	0
53	81	1
2710	81	2
38	2710	3
38	81	4
10	81	5
61	2710	0
61	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
61	2710	0
61	361	1
2710	361	2
38	2710	3
38	361	4
10	361	5
61	2710	0
61	83	1
2710	83	2
38	2710	3
38	83	4
15	83	5
61	2710	0
61	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
37	2710	0
37	62	1
2710	62	2
38	2710	3
38	62	4
15	62	5
37	2710	0
37	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
37	2710	0
37	47	1
2710	47	2
38	2710	3
38	47	4
10	47	5
3	2710	0
3	4868	1
2710	4868	2
38	2710	3
38	4868	4
15	4868	5
61	2710	0
61	83	1
2710	83	2
38	2710	3
38	83	4
15	83	5
61	2710	0
61	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
61	2710	0
61	159	1
2710	159	2
38	2710	3
38	159	4
2	159	5
61	2710	0
61	87	1
2710	87	2
38	2710	3
38	87	4
15	87	5
61	2710	0
61	62	1
2710	62	2
38	2710	3
38	62	4
2	62	5
61	2710	0
61	87	1
2710	87	2
38	2710	3
38	87	4
15	87	5
61	2710	0
61	4869	1
2710	4869	2
38	2710	3
38	4869	4
15	4869	5
61	2710	0
61	83	1
2710	83	2
38	2710	3
38	83	4
15	83	5
61	2710	0
61	87	1
2710	87	2
38	2710	3
38	87	4
15	87	5
23	2710	0
23	83	1
2710	83	2
38	2710	3
38	83	4
15	83	5
79	2710	0
79	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
79	2710	0
79	95	1
2710	95	2
38	2710	3
38	95	4
15	95	5
134	2710	0
134	83	1
2710	83	2
38	2710	3
38	83	4
15	83	5
23	2710	0
23	159	1
2710	159	2
20	2710	3
20	159	4
2	159	5
482	2710	0
482	57	1
2710	57	2
38	2710	3
38	57	4
10	57	5
482	2710	0
482	2201	1
2710	2201	2
38	2710	3
38	2201	4
10	2201	5
73	2710	0
73	83	1
2710	83	2
38	2710	3
38	83	4
15	83	5
61	2710	0
61	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
73	2710	0
73	912	1
2710	912	2
38	2710	3
38	912	4
15	912	5
61	2710	0
61	319	1
2710	319	2
38	2710	3
38	319	4
10	319	5
16	2710	0
16	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
29	2710	0
29	258	1
2710	258	2
38	2710	3
38	258	4
15	258	5
29	2710	0
29	1704	1
2710	1704	2
38	2710	3
38	1704	4
15	1704	5
29	2710	0
29	912	1
2710	912	2
38	2710	3
38	912	4
15	912	5
56	2710	0
56	192	1
2710	192	2
38	2710	3
38	192	4
15	192	5
56	2710	0
56	258	1
2710	258	2
38	2710	3
38	258	4
15	258	5
56	2710	0
56	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
56	2710	0
56	3322	1
2710	3322	2
38	2710	3
38	3322	4
10	3322	5
50	2710	0
50	87	1
2710	87	2
38	2710	3
38	87	4
15	87	5
50	2710	0
50	4870	1
2710	4870	2
38	2710	3
38	4870	4
15	4870	5
48	2710	0
48	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
48	2710	0
48	62	1
2710	62	2
38	2710	3
38	62	4
2	62	5
48	2710	0
48	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
29	2710	0
29	62	1
2710	62	2
38	2710	3
38	62	4
2	62	5
48	2710	0
48	3040	1
2710	3040	2
38	2710	3
38	3040	4
10	3040	5
29	2710	0
29	4871	1
2710	4871	2
38	2710	3
38	4871	4
15	4871	5
29	2710	0
29	269	1
2710	269	2
38	2710	3
38	269	4
15	269	5
11	2710	0
11	912	1
2710	912	2
38	2710	3
38	912	4
15	912	5
11	2710	0
11	62	1
2710	62	2
38	2710	3
38	62	4
15	62	5
11	2710	0
11	66	1
2710	66	2
38	2710	3
38	66	4
10	66	5
32	2710	0
32	51	1
2710	51	2
38	2710	3
38	51	4
2	51	5
11	2710	0
11	4872	1
2710	4872	2
38	2710	3
38	4872	4
15	4872	5
11	2710	0
11	256	1
2710	256	2
38	2710	3
38	256	4
15	256	5
50	2710	0
50	912	1
2710	912	2
38	2710	3
38	912	4
15	912	5
11	2710	0
11	3819	1
2710	3819	2
38	2710	3
38	3819	4
10	3819	5
11	2710	0
11	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
11	2710	0
11	234	1
2710	234	2
38	2710	3
38	234	4
10	234	5
50	2710	0
50	1088	1
2710	1088	2
38	2710	3
38	1088	4
10	1088	5
11	2710	0
11	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
11	2710	0
11	3969	1
2710	3969	2
38	2710	3
38	3969	4
10	3969	5
50	2710	0
50	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
50	2710	0
50	261	1
2710	261	2
38	2710	3
38	261	4
10	261	5
50	2710	0
50	39	1
2710	39	2
38	2710	3
38	39	4
15	39	5
50	2710	0
50	4873	1
2710	4873	2
38	2710	3
38	4873	4
15	4873	5
50	2710	0
50	159	1
2710	159	2
38	2710	3
38	159	4
15	159	5
50	2710	0
50	62	1
2710	62	2
38	2710	3
38	62	4
15	62	5
16	2710	0
16	258	1
2710	258	2
38	2710	3
38	258	4
15	258	5
71	2710	0
71	258	1
2710	258	2
38	2710	3
38	258	4
15	258	5
71	2710	0
71	258	1
2710	258	2
38	2710	3
38	258	4
15	258	5
71	2710	0
71	4874	1
2710	4874	2
38	2710	3
38	4874	4
15	4874	5
71	2710	0
71	62	1
2710	62	2
38	2710	3
38	62	4
15	62	5
71	2710	0
71	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
71	2710	0
71	62	1
2710	62	2
38	2710	3
38	62	4
15	62	5
16	2710	0
16	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
496	2710	0
496	1088	1
2710	1088	2
38	2710	3
38	1088	4
10	1088	5
56	2710	0
56	4875	1
2710	4875	2
38	2710	3
38	4875	4
15	4875	5
86	2710	0
86	4876	1
2710	4876	2
38	2710	3
38	4876	4
15	4876	5
73	2710	0
73	2194	1
2710	2194	2
38	2710	3
38	2194	4
15	2194	5
73	2710	0
73	87	1
2710	87	2
38	2710	3
38	87	4
15	87	5
86	2710	0
86	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
35	2710	0
35	4877	1
2710	4877	2
38	2710	3
38	4877	4
10	4877	5
16	2710	0
16	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
35	2710	0
35	66	1
2710	66	2
38	2710	3
38	66	4
10	66	5
71	2710	0
71	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
16	2710	0
16	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
71	2710	0
71	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
71	2710	0
71	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
16	2710	0
16	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
29	2710	0
29	4878	1
2710	4878	2
38	2710	3
38	4878	4
10	4878	5
29	2710	0
29	4879	1
2710	4879	2
38	2710	3
38	4879	4
10	4879	5
71	2710	0
71	4880	1
2710	4880	2
38	2710	3
38	4880	4
10	4880	5
16	2710	0
16	62	1
2710	62	2
38	2710	3
38	62	4
2	62	5
35	2710	0
35	4881	1
2710	4881	2
38	2710	3
38	4881	4
10	4881	5
35	2710	0
35	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
29	2710	0
29	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
29	2710	0
29	4882	1
2710	4882	2
38	2710	3
38	4882	4
10	4882	5
29	2710	0
29	4883	1
2710	4883	2
38	2710	3
38	4883	4
10	4883	5
29	2710	0
29	4884	1
2710	4884	2
38	2710	3
38	4884	4
10	4884	5
29	2710	0
29	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
29	2710	0
29	4885	1
2710	4885	2
38	2710	3
38	4885	4
10	4885	5
29	2710	0
29	234	1
2710	234	2
38	2710	3
38	234	4
10	234	5
56	2710	0
56	62	1
2710	62	2
38	2710	3
38	62	4
2	62	5
75	2710	0
75	4886	1
2710	4886	2
38	2710	3
38	4886	4
10	4886	5
80	2710	0
80	2195	1
2710	2195	2
38	2710	3
38	2195	4
15	2195	5
80	2710	0
80	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
80	2710	0
80	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
80	2710	0
80	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
80	2710	0
80	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
80	2710	0
80	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
3	2710	0
3	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
11	2710	0
11	87	1
2710	87	2
38	2710	3
38	87	4
15	87	5
26	2710	0
26	83	1
2710	83	2
38	2710	3
38	83	4
15	83	5
37	2710	0
37	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
3	2710	0
3	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
37	2710	0
37	4887	1
2710	4887	2
38	2710	3
38	4887	4
10	4887	5
11	2710	0
11	253	1
2710	253	2
38	2710	3
38	253	4
15	253	5
11	2710	0
11	87	1
2710	87	2
38	2710	3
38	87	4
15	87	5
3	2710	0
3	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
3	2710	0
3	322	1
2710	322	2
38	2710	3
38	322	4
10	322	5
3	2710	0
3	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
3	2710	0
3	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
3	2710	0
3	4888	1
2710	4888	2
38	2710	3
38	4888	4
10	4888	5
3	2710	0
3	4889	1
2710	4889	2
38	2710	3
38	4889	4
10	4889	5
37	2710	0
37	1477	1
2710	1477	2
38	2710	3
38	1477	4
15	1477	5
37	2710	0
37	4890	1
2710	4890	2
38	2710	3
38	4890	4
15	4890	5
37	2710	0
37	62	1
2710	62	2
38	2710	3
38	62	4
15	62	5
29	2710	0
29	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
29	2710	0
29	84	1
2710	84	2
38	2710	3
38	84	4
15	84	5
29	2710	0
29	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
29	2710	0
29	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
80	2710	0
80	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
80	2710	0
80	304	1
2710	304	2
38	2710	3
38	304	4
10	304	5
80	2710	0
80	523	1
2710	523	2
38	2710	3
38	523	4
15	523	5
75	2710	0
75	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
75	2710	0
75	3969	1
2710	3969	2
38	2710	3
38	3969	4
10	3969	5
75	2710	0
75	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
80	2710	0
80	515	1
2710	515	2
38	2710	3
38	515	4
15	515	5
80	2710	0
80	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
40	2710	0
40	62	1
2710	62	2
38	2710	3
38	62	4
2	62	5
40	2710	0
40	4891	1
2710	4891	2
38	2710	3
38	4891	4
2	4891	5
40	2710	0
40	839	1
2710	839	2
38	2710	3
38	839	4
10	839	5
40	2710	0
40	4892	1
2710	4892	2
38	2710	3
38	4892	4
10	4892	5
40	2710	0
40	4893	1
2710	4893	2
38	2710	3
38	4893	4
10	4893	5
40	2710	0
40	4894	1
2710	4894	2
38	2710	3
38	4894	4
10	4894	5
40	2710	0
40	4895	1
2710	4895	2
38	2710	3
38	4895	4
10	4895	5
40	2710	0
40	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
40	2710	0
40	571	1
2710	571	2
38	2710	3
38	571	4
10	571	5
40	2710	0
40	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
75	2710	0
75	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
80	2710	0
80	62	1
2710	62	2
38	2710	3
38	62	4
2	62	5
79	2710	0
79	2229	1
2710	2229	2
38	2710	3
38	2229	4
10	2229	5
79	2710	0
79	95	1
2710	95	2
38	2710	3
38	95	4
15	95	5
79	2710	0
79	4896	1
2710	4896	2
38	2710	3
38	4896	4
15	4896	5
79	2710	0
79	62	1
2710	62	2
38	2710	3
38	62	4
15	62	5
79	2710	0
79	4897	1
2710	4897	2
38	2710	3
38	4897	4
15	4897	5
79	2710	0
79	912	1
2710	912	2
38	2710	3
38	912	4
15	912	5
79	2710	0
79	4898	1
2710	4898	2
38	2710	3
38	4898	4
15	4898	5
79	2710	0
79	4899	1
2710	4899	2
38	2710	3
38	4899	4
15	4899	5
79	2710	0
79	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
79	2710	0
79	508	1
2710	508	2
38	2710	3
38	508	4
10	508	5
35	2710	0
35	912	1
2710	912	2
38	2710	3
38	912	4
15	912	5
35	2710	0
35	363	1
2710	363	2
38	2710	3
38	363	4
10	363	5
35	2710	0
35	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
79	2710	0
79	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
37	2710	0
37	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
37	2710	0
37	4900	1
2710	4900	2
38	2710	3
38	4900	4
15	4900	5
37	2710	0
37	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
37	2710	0
37	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
37	2710	0
37	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
37	2710	0
37	62	1
2710	62	2
38	2710	3
38	62	4
15	62	5
37	2710	0
37	4901	1
2710	4901	2
38	2710	3
38	4901	4
15	4901	5
37	2710	0
37	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
37	2710	0
37	839	1
2710	839	2
38	2710	3
38	839	4
10	839	5
37	2710	0
37	697	1
2710	697	2
38	2710	3
38	697	4
10	697	5
37	2710	0
37	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
40	2710	0
40	95	1
2710	95	2
38	2710	3
38	95	4
15	95	5
29	2710	0
29	4902	1
2710	4902	2
38	2710	3
38	4902	4
15	4902	5
43	2710	0
43	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
29	2710	0
29	83	1
2710	83	2
38	2710	3
38	83	4
15	83	5
23	2710	0
23	3569	1
2710	3569	2
38	2710	3
38	3569	4
15	3569	5
40	2710	0
40	62	1
2710	62	2
38	2710	3
38	62	4
15	62	5
40	2710	0
40	688	1
2710	688	2
38	2710	3
38	688	4
15	688	5
23	2710	0
23	1986	1
2710	1986	2
38	2710	3
38	1986	4
10	1986	5
23	2710	0
23	912	1
2710	912	2
38	2710	3
38	912	4
15	912	5
23	2710	0
23	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
40	2710	0
40	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
23	2710	0
23	87	1
2710	87	2
38	2710	3
38	87	4
15	87	5
23	2710	0
23	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
80	2710	0
80	1608	1
2710	1608	2
38	2710	3
38	1608	4
2	1608	5
29	2710	0
29	51	1
2710	51	2
38	2710	3
38	51	4
10	51	5
29	2710	0
29	4903	1
2710	4903	2
38	2710	3
38	4903	4
15	4903	5
29	2710	0
29	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
29	2710	0
29	4904	1
2710	4904	2
38	2710	3
38	4904	4
15	4904	5
29	2710	0
29	62	1
2710	62	2
38	2710	3
38	62	4
2	62	5
29	2710	0
29	697	1
2710	697	2
38	2710	3
38	697	4
10	697	5
50	2710	0
50	87	1
2710	87	2
38	2710	3
38	87	4
15	87	5
50	2710	0
50	62	1
2710	62	2
38	2710	3
38	62	4
15	62	5
50	2710	0
50	90	1
2710	90	2
38	2710	3
38	90	4
15	90	5
50	2710	0
50	81	1
2710	81	2
38	2710	3
38	81	4
10	81	5
50	2710	0
50	304	1
2710	304	2
38	2710	3
38	304	4
2	304	5
50	2710	0
50	697	1
2710	697	2
38	2710	3
38	697	4
10	697	5
46	2710	0
46	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
46	2710	0
46	2549	1
2710	2549	2
38	2710	3
38	2549	4
10	2549	5
29	2710	0
29	537	1
2710	537	2
38	2710	3
38	537	4
10	537	5
11	2710	0
11	258	1
2710	258	2
38	2710	3
38	258	4
15	258	5
3	2710	0
3	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
40	2710	0
40	912	1
2710	912	2
38	2710	3
38	912	4
15	912	5
40	2710	0
40	261	1
2710	261	2
38	2710	3
38	261	4
10	261	5
40	2710	0
40	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
40	2710	0
40	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
40	2710	0
40	4905	1
2710	4905	2
38	2710	3
38	4905	4
15	4905	5
3	2710	0
3	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
3	2710	0
3	28	1
2710	28	2
38	2710	3
38	28	4
10	28	5
3	2710	0
3	52	1
2710	52	2
38	2710	3
38	52	4
10	52	5
40	2710	0
40	427	1
2710	427	2
38	2710	3
38	427	4
15	427	5
40	2710	0
40	364	1
2710	364	2
38	2710	3
38	364	4
15	364	5
40	2710	0
40	60	1
2710	60	2
38	2710	3
38	60	4
10	60	5
40	2710	0
40	62	1
